Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,points,GD,cum_points,PpG,Market Value,Team,League Position,Total_GF,Total_GA,form_last_3,avgGF,avgGA
2023-09-24,17:30,La Liga,6,Sun,1,W,1.0,0.0,Granada,0.6,0.0,56.0,24848.0,Jonathan Viera,4-5-1,3,1.0,5,0.8333333333333334,"96,60",Las Palmas,16.0,2.0,4.0,0.0,0.3333333333333333,0.6666666666666666
2023-09-24,16:15,La Liga,6,Sun,1,D,1.0,1.0,Villarreal,1.2,1.6,42.0,12865.0,Óscar Valentín,4-2-3-1,1,0.0,10,1.6666666666666667,"68,60",Rayo Vallecano,5.0,7.0,9.0,1.0,1.1666666666666667,1.5
2023-09-24,21:00,La Liga,6,Sun,0,L,1.0,3.0,Atlético Madrid,1.0,1.4,63.0,69082.0,Luka Modrić,4-1-2-1-2◆,0,-2.0,15,2.142857142857143,"1,04",Real Madrid,3.0,11.0,6.0,3.0,1.8333333333333333,1.0
2023-09-24,14:00,La Liga,6,Sun,1,W,4.0,3.0,Getafe,2.0,1.4,61.0,29568.0,Igor Zubeldia,4-4-2,3,1.0,9,1.2857142857142858,"478,90",Real Sociedad,8.0,12.0,10.0,1.0,2.0,1.6666666666666667
2023-09-24,16:15,La Liga,6,Sun,0,D,1.0,1.0,Rayo Vallecano,1.6,1.2,58.0,12865.0,Raúl Albiol,4-4-2,1,0.0,7,1.0,"213,20",Villareal,12.0,9.0,11.0,1.0,1.5,1.8333333333333333
2023-09-26,19:00,La Liga,7,Tue,0,L,1.0,5.0,Sevilla,1.8,2.2,54.0,35729.0,Gonzalo Melero,4-4-2,0,-4.0,2,0.2857142857142857,"72,80",Almería,20.0,8.0,18.0,0.0,1.1428571428571428,2.5714285714285716
2023-09-26,21:30,La Liga,7,Tue,0,D,2.0,2.0,Mallorca,1.9,0.8,69.0,19939.0,Marc-André ter Stegen,4-3-3,1,0.0,17,2.125,"839,50",Barcelona,3.0,18.0,8.0,3.0,2.5714285714285716,1.1428571428571428
2023-09-26,21:30,La Liga,7,Tue,1,D,2.0,2.0,Barcelona,0.8,1.9,31.0,19939.0,Dani Rodríguez,5-3-2,1,0.0,6,0.8571428571428571,"87,10",Mallorca,16.0,9.0,12.0,1.0,1.2857142857142858,1.7142857142857142
2023-09-26,19:00,La Liga,7,Tue,1,W,5.0,1.0,Almería,2.2,1.8,46.0,35729.0,Jesús Navas,4-2-3-1,3,4.0,7,0.875,"212,00",Sevilla,12.0,11.0,9.0,1.0,1.8333333333333333,1.5
2023-09-27,19:00,La Liga,7,Wed,1,D,2.0,2.0,Getafe,0.7,1.4,49.0,43091.0,Óscar de Marcos,4-2-3-1,1,0.0,14,2.0,"261,00",Athletic Club,4.0,13.0,6.0,2.0,1.8571428571428572,0.8571428571428571
2023-09-27,21:30,La Liga,7,Wed,1,D,0.0,0.0,Rayo Vallecano,0.6,0.3,52.0,18505.0,Isaac Carcelen,4-4-2,1,0.0,9,1.2857142857142858,"62,10",Cádiz,9.0,6.0,8.0,1.0,0.8571428571428571,1.1428571428571428
2023-09-27,19:00,La Liga,7,Wed,0,D,2.0,2.0,Athletic Club,1.4,0.7,51.0,43091.0,David Soria,5-4-1,1,0.0,8,1.1428571428571428,"95,05",Getafe,11.0,10.0,13.0,1.0,1.4285714285714286,1.8571428571428572
2023-09-27,19:00,La Liga,7,Wed,0,W,2.0,1.0,Villarreal,2.1,1.8,47.0,17188.0,Aleix García,4-1-4-1,3,1.0,19,2.7142857142857144,"246,80",Girona,1.0,18.0,8.0,3.0,2.5714285714285716,1.1428571428571428
2023-09-27,19:00,La Liga,7,Wed,0,L,0.0,2.0,Real Madrid,0.7,1.7,52.0,65017.0,Jonathan Viera,4-5-1,0,-2.0,5,0.7142857142857143,"96,60",Las Palmas,17.0,2.0,6.0,1.0,0.2857142857142857,0.8571428571428571
2023-09-27,21:30,La Liga,7,Wed,0,D,0.0,0.0,Cádiz,0.3,0.6,48.0,18505.0,Óscar Valentín,4-2-3-1,1,0.0,11,1.5714285714285714,"68,60",Rayo Vallecano,7.0,7.0,9.0,1.0,1.0,1.2857142857142858
2023-09-27,19:00,La Liga,7,Wed,1,W,2.0,0.0,Las Palmas,1.7,0.7,48.0,65017.0,Nacho,4-3-1-2,3,2.0,18,2.25,"1,04",Real Madrid,2.0,13.0,6.0,2.0,1.8571428571428572,0.8571428571428571
2023-09-27,21:30,La Liga,7,Wed,0,W,1.0,0.0,Valencia,0.2,0.4,62.0,44200.0,Mikel Oyarzabal,4-3-3,3,1.0,12,1.5,"478,90",Real Sociedad,6.0,13.0,10.0,2.0,1.8571428571428572,1.4285714285714286
2023-09-27,21:30,La Liga,7,Wed,1,L,0.0,1.0,Real Sociedad,0.4,0.2,38.0,44200.0,José Luis Gayà,4-2-3-1,0,-1.0,10,1.4285714285714286,"215,95",Valencia,8.0,9.0,7.0,1.0,1.2857142857142858,1.0
2023-09-27,19:00,La Liga,7,Wed,1,L,1.0,2.0,Girona,1.8,2.1,53.0,17188.0,Raúl Albiol,4-4-2,0,-1.0,7,0.875,"213,20",Villareal,13.0,10.0,13.0,1.0,1.4285714285714286,1.8571428571428572
2023-09-28,19:00,La Liga,7,Thu,0,D,1.0,1.0,Celta Vigo,2.6,0.6,54.0,16852.0,Ander Guevara,4-2-3-1,1,0.0,7,1.0,"97,20",Alavés,15.0,6.0,10.0,1.0,0.8571428571428571,1.4285714285714286
2023-09-28,21:30,La Liga,7,Thu,0,W,2.0,0.0,Osasuna,1.5,1.0,45.0,20192.0,Koke,5-3-2,3,2.0,13,1.8571428571428572,"417,80",Atlético Madrid,5.0,15.0,5.0,2.0,2.5,0.8333333333333334
2023-09-28,19:00,La Liga,7,Thu,0,D,1.0,1.0,Granada,0.9,1.8,61.0,18936.0,Andrés Guardado,4-2-3-1,1,0.0,9,1.125,"198,50",Betis,10.0,7.0,12.0,1.0,1.0,1.7142857142857142
2023-09-28,19:00,La Liga,7,Thu,1,D,1.0,1.0,Alavés,0.6,2.6,46.0,16852.0,Iago Aspas,5-3-2,1,0.0,5,0.7142857142857143,"112,00",Celta Vigo,18.0,7.0,11.0,1.0,1.0,1.5714285714285714
2023-09-28,19:00,La Liga,7,Thu,1,D,1.0,1.0,Betis,1.8,0.9,39.0,18936.0,Antonio Puertas,4-4-2,1,0.0,4,0.5714285714285714,"87,50",Granada,19.0,10.0,18.0,0.0,1.4285714285714286,2.5714285714285716
2023-09-28,21:30,La Liga,7,Thu,1,L,0.0,2.0,Atlético Madrid,1.0,1.5,55.0,20192.0,David García,4-3-3,0,-2.0,7,0.7777777777777778,"99,30",Osasuna,14.0,7.0,10.0,0.0,1.0,1.4285714285714286
2023-09-29,21:00,La Liga,8,Fri,1,W,1.0,0.0,Sevilla,2.4,1.1,58.0,41116.0,Marc-André ter Stegen,4-3-3,3,1.0,20,2.2222222222222223,"839,50",Barcelona,2.0,19.0,8.0,2.0,2.375,1.0
2023-09-29,21:00,La Liga,8,Fri,0,L,0.0,1.0,Barcelona,1.1,2.4,42.0,41116.0,Ivan Rakitić,4-2-3-1,0,-1.0,7,0.7777777777777778,"212,00",Sevilla,16.0,11.0,10.0,2.0,1.5714285714285714,1.4285714285714286
2023-09-30,21:00,La Liga,8,Sat,0,L,0.0,3.0,Real Sociedad,1.8,1.4,49.0,38229.0,Iker Muniain,4-2-3-1,0,-3.0,14,1.75,"261,00",Athletic Club,6.0,13.0,9.0,2.0,1.625,1.125
2023-09-30,14:00,La Liga,8,Sat,1,D,0.0,0.0,Villarreal,0.9,0.1,64.0,11255.0,Djené,4-4-2,1,0.0,9,1.125,"95,05",Getafe,11.0,10.0,13.0,1.0,1.25,1.625
2023-09-30,18:30,La Liga,8,Sat,1,L,0.0,3.0,Real Madrid,1.6,2.3,52.0,14184.0,Aleix García,4-1-4-1,0,-3.0,19,2.375,"246,80",Girona,3.0,18.0,11.0,3.0,2.25,1.375
2023-09-30,16:15,La Liga,8,Sat,0,D,2.0,2.0,Rayo Vallecano,1.5,2.3,40.0,11991.0,Dani Rodríguez,4-4-2,1,0.0,7,0.875,"87,10",Mallorca,15.0,11.0,14.0,1.0,1.375,1.75
2023-09-30,16:15,La Liga,8,Sat,1,D,2.0,2.0,Mallorca,2.3,1.5,60.0,11991.0,Isaac Palazón Camacho,4-2-3-1,1,0.0,12,1.5,"68,60",Rayo Vallecano,7.0,9.0,11.0,1.0,1.125,1.375
2023-09-30,18:30,La Liga,8,Sat,0,W,3.0,0.0,Girona,2.3,1.6,48.0,14184.0,Nacho,4-3-1-2,3,3.0,21,2.3333333333333335,"1,04",Real Madrid,1.0,16.0,6.0,2.0,2.0,0.75
2023-09-30,21:00,La Liga,8,Sat,1,W,3.0,0.0,Athletic Club,1.4,1.8,51.0,38229.0,Mikel Merino,4-4-2,3,3.0,15,1.6666666666666667,"478,90",Real Sociedad,5.0,16.0,10.0,2.0,2.0,1.25
2023-09-30,14:00,La Liga,8,Sat,0,D,0.0,0.0,Getafe,0.1,0.9,36.0,11255.0,Raúl Albiol,4-4-2,1,0.0,8,0.8888888888888888,"213,20",Villareal,13.0,10.0,13.0,1.0,1.25,1.625
2023-10-01,16:15,La Liga,8,Sun,1,L,0.0,2.0,Osasuna,1.5,1.1,46.0,19035.0,Rubén Duarte,4-2-3-1,0,-2.0,7,0.875,"97,20",Alavés,17.0,6.0,12.0,0.0,0.75,1.5
2023-10-01,14:00,La Liga,8,Sun,1,D,3.0,3.0,Granada,2.9,2.9,49.0,14264.0,Gonzalo Melero,4-3-3,1,0.0,3,0.375,"72,80",Almería,20.0,11.0,21.0,0.0,1.375,2.625
2023-10-01,21:00,La Liga,8,Sun,1,W,3.0,2.0,Cádiz,2.7,0.8,69.0,53421.0,Koke,3-5-2,3,1.0,16,2.0,"417,80",Atlético Madrid,4.0,18.0,7.0,2.0,2.5714285714285716,1.0
2023-10-01,21:00,La Liga,8,Sun,1,W,3.0,0.0,Valencia,1.6,0.7,55.0,50163.0,Germán Pezzella,4-2-3-1,3,3.0,12,1.3333333333333333,"198,50",Betis,8.0,10.0,12.0,0.0,1.25,1.5
2023-10-01,21:00,La Liga,8,Sun,0,L,2.0,3.0,Atlético Madrid,0.8,2.7,31.0,53421.0,Jeremías Ledesma,5-3-2,0,-1.0,9,1.125,"62,10",Cádiz,12.0,8.0,11.0,0.0,1.0,1.375
2023-10-01,14:00,La Liga,8,Sun,0,D,3.0,3.0,Almería,2.9,2.9,51.0,14264.0,Antonio Puertas,4-4-2,1,0.0,5,0.625,"87,50",Granada,19.0,13.0,21.0,0.0,1.625,2.625
2023-10-01,16:15,La Liga,8,Sun,0,W,2.0,0.0,Alavés,1.1,1.5,54.0,19035.0,David García,4-3-3,3,2.0,10,1.0,"99,30",Osasuna,10.0,9.0,10.0,0.0,1.125,1.25
2023-10-01,21:00,La Liga,8,Sun,0,L,0.0,3.0,Betis,0.7,1.6,45.0,50163.0,Gabriel Paulista,4-2-3-1,0,-3.0,10,1.25,"215,95",Valencia,9.0,9.0,10.0,1.0,1.125,1.25
2023-10-02,20:00,La Liga,8,Mon,0,L,1.0,2.0,Las Palmas,1.5,1.7,27.0,22472.0,Carl Starfelt,5-3-2,0,-1.0,5,0.625,"112,00",Celta Vigo,18.0,8.0,13.0,0.0,1.0,1.625
2023-10-02,20:00,La Liga,8,Mon,1,W,2.0,1.0,Celta Vigo,1.7,1.5,73.0,22472.0,Kirian Rodríguez,4-5-1,3,1.0,8,1.0,"96,60",Las Palmas,14.0,4.0,7.0,1.0,0.5,0.875
2023-10-06,21:00,La Liga,9,Fri,0,L,0.0,3.0,Athletic Club,0.1,1.9,41.0,43677.0,Adri Embarba,4-4-2,0,-3.0,3,0.3333333333333333,"72,80",Almería,20.0,11.0,24.0,0.0,1.2222222222222223,2.6666666666666665
2023-10-06,21:00,La Liga,9,Fri,1,W,3.0,0.0,Almería,1.9,0.1,59.0,43677.0,Óscar de Marcos,4-2-3-1,3,3.0,17,1.8888888888888888,"261,00",Athletic Club,5.0,16.0,9.0,1.0,1.7777777777777777,1.0
2023-10-07,14:00,La Liga,9,Sat,1,L,0.0,1.0,Girona,0.4,1.2,27.0,16438.0,Isaac Carcelen,4-4-2,0,-1.0,9,1.0,"62,10",Cádiz,13.0,8.0,12.0,0.0,0.8888888888888888,1.3333333333333333
2023-10-07,14:00,La Liga,9,Sat,0,W,1.0,0.0,Cádiz,1.2,0.4,73.0,16438.0,Aleix García,3-4-3,3,1.0,22,2.4444444444444446,"246,80",Girona,2.0,19.0,11.0,2.0,2.111111111111111,1.2222222222222223
2023-10-07,18:30,La Liga,9,Sat,1,D,1.0,1.0,Valencia,0.6,0.5,49.0,17659.0,Dani Rodríguez,4-4-2,1,0.0,8,0.8888888888888888,"87,10",Mallorca,14.0,12.0,15.0,0.0,1.3333333333333333,1.6666666666666667
